#Version: 1.2
#Fields: StartDevice,StartPort,EndDevice,EndPort,LinkSpeed
ibr02.sao30,HundredGigE0/1/0/1,ibr02.rio02,HundredGigE0/0/0/0,100000
ibr02.sao30,HundredGigE0/0/0/3,rio02-96lsr-1,et-7/1/2,100000
ibr02.sao30,0/2/0/2,SAO30-446-01OLT,1/5/13-In_14-Out,0
ibr02.sao30,0/2/0/3,SAO30-446-01OLT,1/5/15-In_16-Out,0
ibr02.sao30,0/3/0/0,SAO30-446-01OLT,1/5/5-In_6-Out,0
ibr02.sao30,0/3/0/1,SAO30-446-01OLT,1/5/7-In_8-Out,0
ibr02.sao30,0/4/0/1,SAO30-447-01OLT,1/5/11-In_12-Out,0
ibr02.sao30,0/2/0/0,SAO30-447-01OLT,1/5/5-In_6-Out,0
ibr02.sao30,0/2/0/1,SAO30-447-01OLT,1/5/7-In_8-Out,0
ibr02.sao30,0/4/0/0,SAO30-447-01OLT,1/5/9-In_10-Out,0
ibr02.sao30,HundredGigE0/6/0/6,SAO30-SHT041-01OMT,1/P24,0
ibr02.sao30,HundredGigE0/6/0/7,SAO30-SHT041-01OMT,1/P25,0
ibr02.sao30,HundredGigE0/6/0/8,SAO30-SHT041-01OMT,1/P26,0
ibr02.sao30,HundredGigE0/6/0/9,SAO30-SHT041-01OMT,1/P27,0
ibr02.sao30,HundredGigE0/6/0/10,SAO30-SHT041-01OMT,1/P28,0
ibr02.sao30,HundredGigE0/6/0/11,SAO30-SHT041-01OMT,1/P29,0
ibr02.sao30,HundredGigE0/7/0/6,SAO30-SHT041-01OMT,1/P30,0
ibr02.sao30,HundredGigE0/7/0/7,SAO30-SHT041-01OMT,1/P31,0
ibr02.sao30,HundredGigE0/7/0/8,SAO30-SHT041-01OMT,1/P32,0
ibr02.sao30,HundredGigE0/7/0/9,SAO30-SHT041-01OMT,1/P33,0
ibr02.sao30,HundredGigE0/7/0/10,SAO30-SHT041-01OMT,1/P34,0
ibr02.sao30,HundredGigE0/7/0/11,SAO30-SHT041-01OMT,1/P35,0
ibr02.scl01,HundredGigE0/1/0/1,ibr02.gru30,HundredGigE0/0/0/2,100000
ibr02.scl01,HundredGigE0/1/0/3,ibr02.gru30,HundredGigE0/0/0/4,100000
ibr02.scl01,HundredGigE0/1/0/2,ibr02.sao30,HundredGigE0/0/0/2,100000
ibr02.scl01,HundredGigE0/0/0/3,ibr02.sao30,HundredGigE0/0/0/4,100000
ibr02.scl01,HundredGigE0/0/0/2,scl01-96cbe-1a,et-8/0/2,100000
ibr02.scl01,HundredGigE0/0/0/4,scl01-96cbe-1a,et-8/1/5,100000
ibr02.scl01,HundredGigE0/0/0/5,scl01-96cbe-1b,et-1/0/5,100000
ibr02.scl01,HundredGigE0/1/0/4,scl01-96cbe-1b,et-1/1/2,100000
ibr02.sel20,HundredGigE0/0/0/3,ibr02.pus01,HundredGigE0/0/0/0,100000
ibr02.sel20,HundredGigE0/0/0/2,ibr02.pus01,HundredGigE0/0/0/1,100000
ibr02.sel20,HundredGigE0/0/0/4,ibr02.pus01,HundredGigE0/1/0/0,100000
ibr02.sel20,HundredGigE0/6/0/0,ibr02.sel21,HundredGigE0/6/0/0,100000
ibr02.sel20,HundredGigE0/6/0/1,ibr02.sel21,HundredGigE0/6/0/1,100000
ibr02.sel20,HundredGigE0/6/0/2,ibr02.sel21,HundredGigE0/6/0/2,100000
ibr02.sel20,HundredGigE0/6/0/3,ibr02.sel21,HundredGigE0/6/0/3,100000
ibr02.sel20,HundredGigE0/6/0/4,ibr02.sel21,HundredGigE0/6/0/4,100000
ibr02.sel20,HundredGigE0/6/0/5,ibr02.sel21,HundredGigE0/6/0/5,100000
ibr02.sel20,HundredGigE0/7/0/0,ibr02.sel21,HundredGigE0/7/0/0,100000
ibr02.sel20,HundredGigE0/7/0/1,ibr02.sel21,HundredGigE0/7/0/1,100000
ibr02.sel20,HundredGigE0/7/0/2,ibr02.sel21,HundredGigE0/7/0/2,100000
ibr02.sel20,HundredGigE0/7/0/3,ibr02.sel21,HundredGigE0/7/0/3,100000
ibr02.sel20,HundredGigE0/7/0/4,ibr02.sel21,HundredGigE0/7/0/4,100000
ibr02.sel20,HundredGigE0/7/0/5,ibr02.sel21,HundredGigE0/7/0/5,100000
ibr02.sel20,TenGigE0/0/0/0/2,ibr02.sg3,TenGigE0/0/0/0/0,10000
ibr02.sel20,TenGigE0/0/0/0/3,ibr02.sg3,TenGigE0/0/0/0/1,10000
ibr02.sel20,TenGigE0/0/0/1/2,ibr02.sg3,TenGigE0/0/0/0/2,10000
ibr02.sel20,TenGigE0/0/0/1/3,ibr02.sg3,TenGigE0/0/0/2/2,10000
ibr02.sel20,TenGigE0/0/0/0/0,ibr02.tyo31,TenGigE0/0/0/5/0,10000
ibr02.sel20,TenGigE0/0/0/0/1,ibr02.tyo31,TenGigE0/0/0/5/1,10000
ibr02.sel20,HundredGigE0/1/0/1,ibr02.tyo79,HundredGigE0/0/0/16,100000
ibr02.sel20,HundredGigE0/1/0/3,ibr02.tyo79,HundredGigE0/0/0/17,100000
ibr02.sel20,HundredGigE0/0/0/12,ibr02.tyo79,HundredGigE0/0/0/25,100000
ibr02.sel20,HundredGigE0/7/0/15,icr01.sel20,et-0/0/2,100000
ibr02.sel20,HundredGigE0/7/0/16,icr01.sel20,et-0/0/3,100000
ibr02.sel20,HundredGigE0/7/0/17,icr01.sel20,et-1/0/2,100000
ibr02.sel20,HundredGigE0/7/0/18,icr01.sel20,et-1/0/3,100000
ibr02.sel20,HundredGigE0/6/0/15,icr02.sel20,et-0/0/2,100000
ibr02.sel20,HundredGigE0/6/0/16,icr02.sel20,et-0/0/3,100000
ibr02.sel20,HundredGigE0/6/0/17,icr02.sel20,et-1/0/2,100000
ibr02.sel20,HundredGigE0/6/0/18,icr02.sel20,et-1/0/3,100000
ibr02.sel20,TenGigE0/6/0/35/0,irr01.sel20,xe-2/0/0,10000
ibr02.sel20,HundredGigE0/6/0/0,SEL20-RKS02-01OMT,1/P28,0
ibr02.sel20,HundredGigE0/6/0/1,SEL20-RKS02-01OMT,1/P29,0
ibr02.sel20,HundredGigE0/6/0/2,SEL20-RKS02-01OMT,1/P30,0
ibr02.sel20,HundredGigE0/6/0/3,SEL20-RKS02-01OMT,1/P31,0
ibr02.sel20,HundredGigE0/6/0/4,SEL20-RKS02-01OMT,1/P32,0
ibr02.sel20,HundredGigE0/6/0/5,SEL20-RKS02-01OMT,1/P33,0
ibr02.sel20,HundredGigE0/7/0/0,SEL20-RKS04-01OMT,1/P28,0
ibr02.sel20,HundredGigE0/7/0/1,SEL20-RKS04-01OMT,1/P29,0
ibr02.sel20,HundredGigE0/7/0/2,SEL20-RKS04-01OMT,1/P30,0
ibr02.sel20,HundredGigE0/7/0/3,SEL20-RKS04-01OMT,1/P31,0
ibr02.sel20,HundredGigE0/7/0/4,SEL20-RKS04-01OMT,1/P32,0
ibr02.sel20,HundredGigE0/7/0/5,SEL20-RKS04-01OMT,1/P33,0
ibr02.sel20,rp0-console0,oob01.sel20,Async0/3/6,9600
ibr02.sel20,rp1-console0,oob01.sel20,Async0/3/7,9600
ibr02.sel21,TenGigE0/1/0/1/2,ibr02.sg2,TenGigE0/0/0/2/2,10000
ibr02.sel21,TenGigE0/1/0/1/3,ibr02.sg2,TenGigE0/0/0/2/3,10000
ibr02.sel21,TenGigE0/1/0/0/2,ibr02.sg2,TenGigE0/1/0/2/0,10000
ibr02.sel21,TenGigE0/1/0/0/3,ibr02.sg2,TenGigE0/1/0/2/1,10000
ibr02.sel21,TenGigE0/1/0/3/2,ibr02.sg2,TenGigE0/1/0/5/0,10000
ibr02.sel21,TenGigE0/1/0/3/3,ibr02.sg2,TenGigE0/1/0/5/1,10000
ibr02.sel21,TenGigE0/0/0/7/0,ibr02.sg2,TenGigE0/1/0/5/2,10000
ibr02.sel21,TenGigE0/0/0/7/1,ibr02.sg2,TenGigE0/1/0/5/3,10000
ibr02.sel21,TenGigE0/0/0/7/2,ibr02.sg2,TenGigE0/1/0/7/0,10000
ibr02.sel21,TenGigE0/0/0/7/3,ibr02.sg2,TenGigE0/1/0/7/1,10000
ibr02.sel21,HundredGigE0/1/0/2,ibr02.tyo30,HundredGigE0/0/0/5,100000
ibr02.sel21,HundredGigE0/0/0/3,ibr02.tyo30,HundredGigE0/1/0/4,100000
ibr02.sel21,HundredGigE0/7/0/34,icr01.sel21,et-0/0/8,100000
ibr02.sel21,HundredGigE0/7/0/33,icr01.sel21,et-0/0/9,100000
ibr02.sel21,HundredGigE0/7/0/32,icr01.sel21,et-1/0/8,100000
ibr02.sel21,HundredGigE0/7/0/31,icr01.sel21,et-1/0/9,100000
ibr02.sel21,HundredGigE0/6/0/34,icr02.sel21,et-0/0/8,100000
ibr02.sel21,HundredGigE0/6/0/33,icr02.sel21,et-0/0/9,100000
ibr02.sel21,HundredGigE0/6/0/32,icr02.sel21,et-1/0/8,100000
ibr02.sel21,HundredGigE0/6/0/31,icr02.sel21,et-1/0/9,100000
ibr02.sel21,rp0-console0,oob01.sel21,Async0/3/6,9600
ibr02.sel21,rp1-console0,oob01.sel21,Async0/3/7,9600
ibr02.sg2,TenGigE0/1/0/2/2,ibr02.sel21,TenGigE0/0/0/1/2,10000
ibr02.sg2,TenGigE0/1/0/2/3,ibr02.sel21,TenGigE0/0/0/1/3,10000
ibr02.sg2,TenGigE0/0/0/2/0,ibr02.sel21,TenGigE0/1/0/0/0,10000
ibr02.sg2,TenGigE0/0/0/2/1,ibr02.sel21,TenGigE0/1/0/0/1,10000
ibr02.sg2,HundredGigE0/6/0/0,ibr02.sg3,HundredGigE0/6/0/0,100000
ibr02.sg2,HundredGigE0/6/0/1,ibr02.sg3,HundredGigE0/6/0/1,100000
ibr02.sg2,HundredGigE0/6/0/2,ibr02.sg3,HundredGigE0/6/0/2,100000
ibr02.sg2,HundredGigE0/6/0/3,ibr02.sg3,HundredGigE0/6/0/3,100000
ibr02.sg2,HundredGigE0/6/0/4,ibr02.sg3,HundredGigE0/6/0/4,100000
ibr02.sg2,HundredGigE0/6/0/5,ibr02.sg3,HundredGigE0/6/0/5,100000
ibr02.sg2,HundredGigE0/7/0/0,ibr02.sg3,HundredGigE0/7/0/0,100000
ibr02.sg2,HundredGigE0/7/0/1,ibr02.sg3,HundredGigE0/7/0/1,100000
ibr02.sg2,HundredGigE0/7/0/2,ibr02.sg3,HundredGigE0/7/0/2,100000
ibr02.sg2,HundredGigE0/7/0/3,ibr02.sg3,HundredGigE0/7/0/3,100000
ibr02.sg2,HundredGigE0/7/0/4,ibr02.sg3,HundredGigE0/7/0/4,100000
ibr02.sg2,HundredGigE0/7/0/5,ibr02.sg3,HundredGigE0/7/0/5,100000
ibr02.sg2,HundredGigE0/0/0/5,ibr02.tyo30,HundredGigE0/0/0/3,100000
ibr02.sg2,HundredGigE0/1/0/3,ibr02.tyo30,HundredGigE0/1/0/3,100000
ibr02.sg2,HundredGigE0/1/0/10,ibr02.tyo79,HundredGigE0/0/0/12,100000
ibr02.sg2,HundredGigE0/0/0/10,ibr02.tyo79,HundredGigE0/0/0/24,100000
ibr02.sg2,HundredGigE0/0/0/13,ibr02.tyo79,HundredGigE0/0/0/26,100000
ibr02.sg2,HundredGigE0/0/0/12,ibr02.tyo79,HundredGigE0/0/0/27,100000
ibr02.sg2,HundredGigE0/7/0/15,icr01.sg2,et-0/0/2,100000
ibr02.sg2,HundredGigE0/7/0/16,icr01.sg2,et-0/0/3,100000
ibr02.sg2,HundredGigE0/7/0/17,icr01.sg2,et-1/0/2,100000
ibr02.sg2,HundredGigE0/7/0/18,icr01.sg2,et-1/0/3,100000
ibr02.sg2,HundredGigE0/6/0/15,icr02.sg2,et-0/0/2,100000
ibr02.sg2,HundredGigE0/6/0/16,icr02.sg2,et-0/0/3,100000
ibr02.sg2,HundredGigE0/6/0/17,icr02.sg2,et-1/0/2,100000
ibr02.sg2,HundredGigE0/6/0/18,icr02.sg2,et-1/0/3,100000
ibr02.sg2,HundredGigE0/6/0/0,SG2-WSS02-01OMT,1/P28,0
ibr02.sg2,HundredGigE0/6/0/1,SG2-WSS02-01OMT,1/P29,0
ibr02.sg2,HundredGigE0/6/0/2,SG2-WSS02-01OMT,1/P30,0
ibr02.sg2,HundredGigE0/6/0/3,SG2-WSS02-01OMT,1/P31,0
ibr02.sg2,HundredGigE0/6/0/4,SG2-WSS02-01OMT,1/P32,0
ibr02.sg2,HundredGigE0/6/0/5,SG2-WSS02-01OMT,1/P33,0
ibr02.sg2,HundredGigE0/7/0/0,SG2-WSS04-01OMT,1/P28,0
ibr02.sg2,HundredGigE0/7/0/1,SG2-WSS04-01OMT,1/P29,0
ibr02.sg2,HundredGigE0/7/0/2,SG2-WSS04-01OMT,1/P30,0
ibr02.sg2,HundredGigE0/7/0/3,SG2-WSS04-01OMT,1/P31,0
ibr02.sg2,HundredGigE0/7/0/4,SG2-WSS04-01OMT,1/P32,0
ibr02.sg2,HundredGigE0/7/0/5,SG2-WSS04-01OMT,1/P33,0
ibr02.sg3,HundredGigE0/0/0/35,ibr02.maa30,HundredGigE0/0/0/2,100000
ibr02.sg3,HundredGigE0/1/0/12,ibr02.maa30,HundredGigE0/0/0/8,100000
ibr02.sg3,HundredGigE0/0/0/3,ibr02.tyo31,HundredGigE0/1/0/3,100000
ibr02.sg3,HundredGigE0/1/0/16,ibr02.tyo31,HundredGigE0/1/0/6,100000
ibr02.sg3,HundredGigE0/7/0/34,icr01.sg3,et-0/0/8,100000
ibr02.sg3,HundredGigE0/7/0/33,icr01.sg3,et-0/0/9,100000
ibr02.sg3,HundredGigE0/7/0/32,icr01.sg3,et-1/0/8,100000
ibr02.sg3,HundredGigE0/7/0/31,icr01.sg3,et-1/0/9,100000
ibr02.sg3,HundredGigE0/6/0/34,icr02.sg3,et-0/0/8,100000
ibr02.sg3,HundredGigE0/6/0/33,icr02.sg3,et-0/0/9,100000
ibr02.sg3,HundredGigE0/6/0/32,icr02.sg3,et-1/0/8,100000
ibr02.sg3,HundredGigE0/6/0/31,icr02.sg3,et-1/0/9,100000
ibr02.sg3,TenGigE0/6/0/35/0,irr01.sg3,xe-2/0/0,10000
ibr02.sin30,HundredGigE0/0/0/0,ibr02.sg2,HundredGigE0/0/0/6,100000
ibr02.sin30,HundredGigE0/0/0/1,ibr02.sg2,HundredGigE0/0/0/8,100000
ibr02.sin30,HundredGigE0/1/0/0,ibr02.sg2,HundredGigE0/0/0/9,100000
ibr02.sin30,HundredGigE0/1/0/1,ibr02.sg2,HundredGigE0/1/0/8,100000
ibr02.sin30,HundredGigE0/0/0/5,ibr02.sg3,HundredGigE0/0/0/15,100000
ibr02.sin30,HundredGigE0/0/0/3,ibr02.sg3,HundredGigE0/1/0/13,100000
ibr02.sin30,HundredGigE0/0/0/4,ibr02.sg3,HundredGigE0/1/0/14,100000
ibr02.sin30,HundredGigE0/0/0/2,ibr02.sg3,HundredGigE0/1/0/15,100000
ibr02.sin30,HundredGigE0/0/0/0,SIN30-WSS62-01OMT,1/P24,0
ibr02.sin30,HundredGigE0/0/0/1,SIN30-WSS62-01OMT,1/P25,0
ibr02.sin30,HundredGigE0/1/0/0,SIN30-WSS62-01OMT,1/P26,0
ibr02.sin30,HundredGigE0/1/0/1,SIN30-WSS62-01OMT,1/P27,0
ibr02.sn1,HundredGigE0/1/0/10,ibr02.atl30,HundredGigE0/0/0/6,100000
ibr02.sn1,HundredGigE0/0/0/11,ibr02.atl30,HundredGigE0/0/0/7,100000
ibr02.sn1,HundredGigE0/0/0/10,ibr02.atl30,HundredGigE0/0/0/8,100000
ibr02.sn1,HundredGigE0/0/0/12,ibr02.atl30,HundredGigE0/1/0/4,100000
ibr02.sn1,HundredGigE0/0/0/13,ibr02.atl30,HundredGigE0/1/0/5,100000
ibr02.sn1,HundredGigE0/1/0/12,ibr02.atl30,HundredGigE0/1/0/6,100000
ibr02.sn1,HundredGigE0/1/0/13,ibr02.atl30,HundredGigE0/1/0/7,100000
ibr02.sn1,HundredGigE0/6/0/0,ibr02.sn6,HundredGigE0/6/0/0,100000
ibr02.sn1,HundredGigE0/6/0/1,ibr02.sn6,HundredGigE0/6/0/1,100000
ibr02.sn1,HundredGigE0/6/0/2,ibr02.sn6,HundredGigE0/6/0/2,100000
ibr02.sn1,HundredGigE0/6/0/3,ibr02.sn6,HundredGigE0/6/0/3,100000
ibr02.sn1,HundredGigE0/6/0/4,ibr02.sn6,HundredGigE0/6/0/4,100000
ibr02.sn1,HundredGigE0/6/0/5,ibr02.sn6,HundredGigE0/6/0/5,100000
ibr02.sn1,HundredGigE0/7/0/0,ibr02.sn6,HundredGigE0/7/0/0,100000
ibr02.sn1,HundredGigE0/7/0/1,ibr02.sn6,HundredGigE0/7/0/1,100000
ibr02.sn1,HundredGigE0/7/0/2,ibr02.sn6,HundredGigE0/7/0/2,100000
ibr02.sn1,HundredGigE0/7/0/3,ibr02.sn6,HundredGigE0/7/0/3,100000
ibr02.sn1,HundredGigE0/7/0/4,ibr02.sn6,HundredGigE0/7/0/4,100000
ibr02.sn1,HundredGigE0/7/0/5,ibr02.sn6,HundredGigE0/7/0/5,100000
ibr02.sn1,HundredGigE0/7/0/15,icr01.sn1,et-0/0/2,100000
ibr02.sn1,HundredGigE0/7/0/19,icr01.sn1,et-0/0/3,100000
ibr02.sn1,HundredGigE0/7/0/17,icr01.sn1,et-1/0/2,100000
ibr02.sn1,HundredGigE0/7/0/21,icr01.sn1,et-1/0/3,100000
ibr02.sn1,HundredGigE0/7/0/16,icr01.sn1,et-2/0/2,100000
ibr02.sn1,HundredGigE0/7/0/18,icr01.sn1,et-3/0/2,100000
ibr02.sn1,HundredGigE0/6/0/15,icr02.sn1,et-0/0/2,100000
ibr02.sn1,HundredGigE0/6/0/19,icr02.sn1,et-0/0/3,100000
ibr02.sn1,HundredGigE0/6/0/17,icr02.sn1,et-1/0/2,100000
ibr02.sn1,HundredGigE0/6/0/21,icr02.sn1,et-1/0/3,100000
ibr02.sn1,HundredGigE0/6/0/16,icr02.sn1,et-2/0/2,100000
ibr02.sn1,HundredGigE0/6/0/18,icr02.sn1,et-3/0/2,100000
ibr02.sn1,TenGigE0/6/0/35/0,irr01.sn1,xe-2/0/0,10000
ibr02.sn1,0/2/0/0,SN1-119-01OLT,1/5/13-In_14-Out,0
ibr02.sn1,0/2/0/1,SN1-119-01OLT,1/5/15-In_16-Out,0
ibr02.sn1,0/3/0/0,SN1-119-01OLT,1/5/17-In_18-Out,0
ibr02.sn1,0/3/0/1,SN1-119-01OLT,1/5/19-In_20-Out,0
ibr02.sn1,0/4/0/0,SN1-119-01OLT,1/5/21-In_22-Out,0
ibr02.sn1,0/4/0/1,SN1-119-01OLT,1/5/23-In_24-Out,0
ibr02.sn1,0/2/0/2,SN1-119-01OLT,1/6/1-In_2-Out,0
ibr02.sn1,0/2/0/3,SN1-119-01OLT,1/6/3-In_4-Out,0
ibr02.sn1,0/3/0/2,SN1-119-01OLT,1/6/5-In_6-Out,0
ibr02.sn1,0/3/0/3,SN1-119-01OLT,1/6/7-In_8-Out,0
ibr02.sn1,HundredGigE0/6/0/0,SN1-SAT03-01OMT,1/P32,0
ibr02.sn1,HundredGigE0/6/0/1,SN1-SAT03-01OMT,1/P33,0
ibr02.sn1,HundredGigE0/6/0/2,SN1-SAT03-01OMT,1/P34,0
ibr02.sn1,HundredGigE0/6/0/3,SN1-SAT03-01OMT,1/P35,0
ibr02.sn1,HundredGigE0/6/0/4,SN1-SAT03-01OMT,1/P36,0
ibr02.sn1,HundredGigE0/6/0/5,SN1-SAT03-01OMT,1/P37,0
ibr02.sn1,HundredGigE0/7/0/0,SN1-SAT04-01OMT,1/P32,0
ibr02.sn1,HundredGigE0/7/0/1,SN1-SAT04-01OMT,1/P33,0
ibr02.sn1,HundredGigE0/7/0/2,SN1-SAT04-01OMT,1/P34,0
ibr02.sn1,HundredGigE0/7/0/3,SN1-SAT04-01OMT,1/P35,0
ibr02.sn1,HundredGigE0/7/0/4,SN1-SAT04-01OMT,1/P36,0
ibr02.sn1,HundredGigE0/7/0/5,SN1-SAT04-01OMT,1/P37,0
ibr02.sn6,0/2/0/4,ibr04.cys04,0/2/0/2,150000
ibr02.sn6,0/2/0/5,ibr04.cys04,0/2/0/3,150000
ibr02.sn6,0/3/0/2,ibr04.cys04,0/3/0/0,150000
ibr02.sn6,0/3/0/3,ibr04.cys04,0/3/0/1,150000
ibr02.sn6,0/4/0/2,ibr04.cys04,0/4/0/0,150000
ibr02.sn6,0/4/0/3,ibr04.cys04,0/4/0/1,150000
ibr02.sn6,HundredGigE0/7/0/34,icr01.sn6,et-0/0/8,100000
ibr02.sn6,HundredGigE0/7/0/30,icr01.sn6,et-0/0/9,100000
ibr02.sn6,HundredGigE0/7/0/32,icr01.sn6,et-1/0/8,100000
ibr02.sn6,HundredGigE0/7/0/28,icr01.sn6,et-1/0/9,100000
ibr02.sn6,HundredGigE0/7/0/33,icr01.sn6,et-2/0/8,100000
ibr02.sn6,HundredGigE0/7/0/31,icr01.sn6,et-3/0/8,100000
ibr02.sn6,HundredGigE0/6/0/34,icr02.sn6,et-0/0/8,100000
ibr02.sn6,HundredGigE0/6/0/30,icr02.sn6,et-0/0/9,100000
ibr02.sn6,HundredGigE0/6/0/32,icr02.sn6,et-1/0/8,100000
ibr02.sn6,HundredGigE0/6/0/28,icr02.sn6,et-1/0/9,100000
ibr02.sn6,HundredGigE0/6/0/33,icr02.sn6,et-2/0/8,100000
ibr02.sn6,HundredGigE0/6/0/31,icr02.sn6,et-3/0/8,100000
ibr02.sn6,TenGigE0/6/0/35/0,irr01.sn6,xe-2/0/0,10000
ibr02.sn6,0/2/0/4,SN6-205-01OLT,1/7/13-In_14-Out,0
ibr02.sn6,0/2/0/5,SN6-205-01OLT,1/7/15-In_16-Out,0
ibr02.sn6,0/3/0/2,SN6-205-01OLT,1/7/17-In_18-Out,0
ibr02.sn6,0/3/0/3,SN6-205-01OLT,1/7/19-In_20-Out,0
ibr02.sn6,0/4/0/2,SN6-205-01OLT,1/7/21-In_22-Out,0
ibr02.sn6,0/4/0/3,SN6-205-01OLT,1/7/23-In_24-Out,0
ibr02.sn6,0/3/0/4,SN6-205-01OLT,2/1/13-In_14-Out,0
ibr02.sn6,0/3/0/5,SN6-205-01OLT,2/1/15-In_16-Out,0
ibr02.sn6,HundredGigE0/0/0/0,SN6-205-04XOMT,1/1/3,0
ibr02.sn6,HundredGigE0/0/0/1,SN6-205-04XOMT,1/1/4,0
ibr02.sn6,HundredGigE0/1/0/0,SN6-205-04XOMT,1/1/5,0
ibr02.sn6,HundredGigE0/1/0/1,SN6-205-04XOMT,1/2/3,0
ibr02.sn6,HundredGigE0/1/0/3,SN6-205-04XOMT,1/2/4,0
ibr02.sn6,HundredGigE0/1/0/2,SN6-205-04XOMT,1/2/5,0
ibr02.sn6,HundredGigE0/0/0/3,SN6-205-04XOMT,1/3/3,0
ibr02.sn6,HundredGigE0/0/0/2,SN6-205-04XOMT,1/3/4,0
ibr02.sn6,HundredGigE0/0/0/4,SN6-205-04XOMT,1/3/5,0
ibr02.sn6,HundredGigE0/0/0/5,SN6-205-04XOMT,1/4/3,0
ibr02.sn6,HundredGigE0/1/0/4,SN6-205-04XOMT,1/4/4,0
ibr02.sn6,HundredGigE0/1/0/5,SN6-205-04XOMT,1/4/5,0
ibr02.stg30,HundredGigE0/0/0/0,ibr02.stg31,HundredGigE0/0/0/0,100000
ibr02.stg30,HundredGigE0/0/0/1,ibr02.stg31,HundredGigE0/0/0/1,100000
ibr02.stg30,HundredGigE0/1/0/0,ibr04.bl7,HundredGigE0/6/0/20,100000
ibr02.stg30,HundredGigE0/0/0/19,icr01.stg30,et-1/0/2,100000
ibr02.stg30,HundredGigE0/0/0/23,icr02.stg30,et-1/0/2,100000
ibr02.stg30,HundredGigE0/0/0/31,icr02.stg31,et-1/0/2,100000
ibr02.stg30,HundredGigE0/0/0/20,rwa01.stg30,et-0/0/1,100000
ibr02.stg30,HundredGigE0/1/0/20,rwa02.stg30,et-0/0/1,100000
ibr02.stg30,HundredGigE0/0/0/5,STG30-0100-0001-02SW,Ethernet3/30/1,100000
ibr02.stg30,HundredGigE0/0/0/0,STG30-IAD107-01OMT,1/P20,0
ibr02.stg30,HundredGigE0/0/0/1,STG30-IAD107-01OMT,1/P23,0
ibr02.stg30,HundredGigE0/0/0/31,STG30-IAD107-01OMT,1/P24,0
ibr02.stg31,HundredGigE0/1/0/0,ibr04.bl20,HundredGigE0/0/0/0,100000
ibr02.stg31,HundredGigE0/0/0/27,icr01.stg31,et-1/0/5,100000
ibr02.stg31,HundredGigE0/0/0/23,icr02.stg30,et-1/0/5,100000
ibr02.stg31,HundredGigE0/0/0/31,icr02.stg31,et-1/0/5,100000
ibr02.stg31,HundredGigE0/0/0/5,STG31-0100-0001-02SW,Ethernet3/30/1,100000
ibr02.stg31,HundredGigE0/1/0/0,STG31-IAD105-01OMT,1/P21,0
ibr02.sto30,HundredGigE0/6/0/10,ibr02.sto31,HundredGigE0/6/0/10,100000
ibr02.sto30,HundredGigE0/6/0/11,ibr02.sto31,HundredGigE0/6/0/11,100000
ibr02.sto30,HundredGigE0/6/0/6,ibr02.sto31,HundredGigE0/6/0/6,100000
ibr02.sto30,HundredGigE0/6/0/7,ibr02.sto31,HundredGigE0/6/0/7,100000
ibr02.sto30,HundredGigE0/6/0/8,ibr02.sto31,HundredGigE0/6/0/8,100000
ibr02.sto30,HundredGigE0/6/0/9,ibr02.sto31,HundredGigE0/6/0/9,100000
ibr02.sto30,HundredGigE0/7/0/10,ibr02.sto31,HundredGigE0/7/0/10,100000
ibr02.sto30,HundredGigE0/7/0/11,ibr02.sto31,HundredGigE0/7/0/11,100000
ibr02.sto30,HundredGigE0/7/0/6,ibr02.sto31,HundredGigE0/7/0/6,100000
ibr02.sto30,HundredGigE0/7/0/7,ibr02.sto31,HundredGigE0/7/0/7,100000
ibr02.sto30,HundredGigE0/7/0/8,ibr02.sto31,HundredGigE0/7/0/8,100000
ibr02.sto30,HundredGigE0/7/0/9,ibr02.sto31,HundredGigE0/7/0/9,100000
ibr02.sto30,HundredGigE0/6/0/15,sto-96cbe-1a,et-10/0/5,100000
ibr02.sto30,HundredGigE0/7/0/17,sto-96cbe-1b,et-2/0/2,100000
ibr02.sto30,HundredGigE0/6/0/6,STO30-ARN02-01OMT,1/P20,0
ibr02.sto30,HundredGigE0/6/0/7,STO30-ARN02-01OMT,1/P21,0
ibr02.sto30,HundredGigE0/6/0/8,STO30-ARN02-01OMT,1/P22,0
ibr02.sto30,HundredGigE0/6/0/9,STO30-ARN02-01OMT,1/P23,0
ibr02.sto30,HundredGigE0/6/0/10,STO30-ARN02-01OMT,1/P24,0
ibr02.sto30,HundredGigE0/6/0/11,STO30-ARN02-01OMT,1/P25,0
ibr02.sto30,HundredGigE0/7/0/6,STO30-ARN02-01OMT,1/P26,0
ibr02.sto30,HundredGigE0/7/0/7,STO30-ARN02-01OMT,1/P27,0
ibr02.sto30,HundredGigE0/7/0/8,STO30-ARN02-01OMT,1/P28,0
ibr02.sto30,HundredGigE0/7/0/9,STO30-ARN02-01OMT,1/P29,0
ibr02.sto30,HundredGigE0/7/0/10,STO30-ARN02-01OMT,1/P30,0
ibr02.sto30,HundredGigE0/7/0/11,STO30-ARN02-01OMT,1/P31,0
ibr02.sto30,HundredGigE0/6/0/15,STO30-ARN03-01OMT,1/P42,0
ibr02.sto30,HundredGigE0/7/0/17,STO30-ARN03-01OMT,1/P43,0
ibr02.sto31,HundredGigE0/6/0/15,sto-96cbe-1a,et-3/0/5,100000
ibr02.sto31,HundredGigE0/7/0/17,sto-96cbe-1b,et-3/1/2,100000
